"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","58142","Не активность кнопки Send Transfer без подтверждения деталей","","2026-07-30","passed","2026-07-30","","iteration2.ui.RepeatTransferTest","iteration2.ui.RepeatTransferTest","userCanNotRepeatTransferWithoutConfirm"
"","1324","adminCanNotCreateUserWithInvalidData(String, String, String, List) [3] username = ""SCz%"", password = ""MBOygn758!%#@"", errorKey = ""username"", errorValue = [Username must contain only letters, digits, dashes, underscores, and dots]","","2026-07-30","passed","2026-07-30","","iteration1.api.CreateUserTest","iteration1.api.CreateUserTest","adminCanNotCreateUserWithInvalidData"
"","52042","Отсутствие перевода без выбора аккаунта отправителя","","2026-07-30","passed","2026-07-30","","iteration2.ui.NewTransferDepositTest","iteration2.ui.NewTransferDepositTest","userCanNotTransferWithoutSenderAccount"
"","56216","Отсутствие перевода с некорректным Amount [1] transferAmount = -1, message = ""Invalid transfer: insufficient funds or invalid accounts""","","2026-07-30","passed","2026-07-30","","iteration2.ui.RepeatTransferTest","iteration2.ui.RepeatTransferTest","userCanNotRepeatTransferWithInvalidAmount"
"","25583","Отсутствие перевода без Amount","","2026-07-30","passed","2026-07-30","","iteration2.ui.NewTransferDepositTest","iteration2.ui.NewTransferDepositTest","userCanNotTransferWithoutAmount"
"","10284","Отсутствие перевода на несуществующий счёт","","2026-07-30","passed","2026-07-30","","iteration2.api.AccountTransferTest","iteration2.api.AccountTransferTest","userCanNotTransferToNotExistsAccounts"
"","70887","Отмена повторного перевода","","2026-07-30","passed","2026-07-30","","iteration2.ui.RepeatTransferTest","iteration2.ui.RepeatTransferTest","userCanCancelRepeatTransfer"
"","12004","Депозит на несуществующий счёт","","2026-07-30","passed","2026-07-30","","iteration2.api.AccountDepositTest","iteration2.api.AccountDepositTest","userCanNotDepositUnexistAccount"
"","40172","Депозит без выбора аккаунта","","2026-07-30","passed","2026-07-30","","iteration2.ui.AccountDepositTest","iteration2.ui.AccountDepositTest","userCanNotDepositWithoutAccount"
"","33007","Изменение введённого имени пользователя на валидное значение [1] newName = ""vaeHe XLCEc""","","2026-07-30","passed","2026-07-30","","iteration2.ui.ChangeNameTest","iteration2.ui.ChangeNameTest","userCanUpdateValidName"
"","33703","Ввод имени пользователя на невалидное значение [4] newName = ""17630 60335""","","2026-07-30","passed","2026-07-30","","iteration2.ui.ChangeNameTest","iteration2.ui.ChangeNameTest","userCanNotSetInvalidName"
"","47632","Перевод между своими счетами [1] transferAmount = 1.0","","2026-07-30","passed","2026-07-30","","iteration2.ui.NewTransferDepositTest","iteration2.ui.NewTransferDepositTest","userCanTransferMoneyBetweenAccounts"
"","11705","adminCanNotCreateUserWithInvalidData(String, String, String, List) [1] username = null, password = ""BKNcpd347!%#@"", errorKey = ""username"", errorValue = [Username cannot be blank]","","2026-07-30","passed","2026-07-30","","iteration1.api.CreateUserTest","iteration1.api.CreateUserTest","adminCanNotCreateUserWithInvalidData"
"","68656","Трансфер невалидной суммы на свой существующий счёт [1] transferAmount = -1, message = ""Invalid transfer: insufficient funds or invalid accounts""","","2026-07-30","passed","2026-07-30","","iteration2.ui.NewTransferDepositTest","iteration2.ui.NewTransferDepositTest","userCanNotTransferInvalidAmountBetweenAccounts"
"","59162","Отсутствие перевода на несуществующий счёт","","2026-07-30","passed","2026-07-30","","iteration2.ui.NewTransferDepositTest","iteration2.ui.NewTransferDepositTest","userCanNotTransferToNotExistsAccounts"
"","19162","Депозит валидной суммы на свой существующий счёт [1] amount = 1.0","","2026-07-30","passed","2026-07-30","","iteration2.api.AccountDepositTest","iteration2.api.AccountDepositTest","userCanDepositExistAccount"
"","22118","Депозит невалидной суммы на свой существующий счёт [2] amount = -1, alert = ""❌ Please enter a valid amount.""","","2026-07-30","passed","2026-07-30","","iteration2.ui.AccountDepositTest","iteration2.ui.AccountDepositTest","userCanNotDepositExistAccountWithBadValue"
"","35499","Депозит невалидной суммы на свой существующий счёт [3] amount = 5001.0, alert = ""❌ Please deposit less or equal to 5000$.""","","2026-07-30","passed","2026-07-30","","iteration2.ui.AccountDepositTest","iteration2.ui.AccountDepositTest","userCanNotDepositExistAccountWithBadValue"
"","48927","userCanCreateAccountTest()","","2026-07-30","passed","2026-07-30","","iteration1.ui.CreateAccountTest","iteration1.ui.CreateAccountTest","userCanCreateAccountTest"
