"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","27566","Изменение введённого имени пользователя на валидное значение [1] newName = ""eMjWk mQXIM""","","2026-07-26","passed","2026-07-26","","iteration2.ui.ChangeNameTest","iteration2.ui.ChangeNameTest","userCanUpdateValidName"
"","40379","Отсутствие перевода на несуществующий счёт","","2026-07-26","passed","2026-07-26","","iteration2.ui.NewTransferDepositTest","iteration2.ui.NewTransferDepositTest","userCanNotTransferToNotExistsAccounts"
"","13261","Невозможность изменения имени пользователя на невалидное значение [4] name = ""54775 53055""","","2026-07-26","passed","2026-07-26","","iteration2.api.ChangeNameTest","iteration2.api.ChangeNameTest","userCanNotUpdateInvalidName"
"","20475","Депозит невалидной суммы на свой существующий счёт [2] amount = -1, alert = ""❌ Please enter a valid amount.""","","2026-07-26","passed","2026-07-26","","iteration2.ui.AccountDepositTest","iteration2.ui.AccountDepositTest","userCanNotDepositExistAccountWithBadValue"
"","26490","Перевод между своими счетами [3] transferAmount = 10000.0","","2026-07-26","passed","2026-07-26","","iteration2.ui.NewTransferDepositTest","iteration2.ui.NewTransferDepositTest","userCanTransferMoneyBetweenAccounts"
"","51378","Отображение истории перевода на чужой счёт","","2026-07-26","passed","2026-07-26","","iteration2.ui.TransferAgainTest","iteration2.ui.TransferAgainTest","userCanSearchTransactionBetweenOtherTransfer"
"","23365","Ввод имени пользователя на валидное значение [1] newName = ""awKte nnzCU""","","2026-07-26","passed","2026-07-26","","iteration2.ui.ChangeNameTest","iteration2.ui.ChangeNameTest","userCanSetValidName"
"","3256","adminCanCreateUserWithCorrectData()","","2026-07-26","passed","2026-07-26","","iteration1.api.CreateUserTest","iteration1.api.CreateUserTest","adminCanCreateUserWithCorrectData"
"","49772","Отсутствие перевода с некорректным Amount [1] transferAmount = -1, message = ""Invalid transfer: insufficient funds or invalid accounts""","","2026-07-26","passed","2026-07-26","","iteration2.ui.RepeatTransferTest","iteration2.ui.RepeatTransferTest","userCanNotRepeatTransferWithInvalidAmount"
"","30907","adminCanCreateUserTest()","","2026-07-26","broken","2026-07-26","","iteration1.ui.CreateUserTest","iteration1.ui.CreateUserTest","adminCanCreateUserTest"
"","32622","Депозит без выбора аккаунта","","2026-07-26","passed","2026-07-26","","iteration2.ui.AccountDepositTest","iteration2.ui.AccountDepositTest","userCanNotDepositWithoutAccount"
"","52912","Депозит валидной суммы на свой существующий счёт [1] amount = 1.0","","2026-07-26","passed","2026-07-26","","iteration2.ui.AccountDepositTest","iteration2.ui.AccountDepositTest","userCanDepositToExistAccount"
"","41580","Отмена повторного перевода","","2026-07-26","passed","2026-07-26","","iteration2.ui.RepeatTransferTest","iteration2.ui.RepeatTransferTest","userCanCancelRepeatTransfer"
"","38872","Перевод между своими счетами [1] transferAmount = 1.0","","2026-07-26","passed","2026-07-26","","iteration2.ui.NewTransferDepositTest","iteration2.ui.NewTransferDepositTest","userCanTransferMoneyBetweenAccounts"
"","14874","Депозит невалидной суммы на свой существующий счёт [1] amount = 0, errorMessage = ""Invalid account or amount""","","2026-07-26","passed","2026-07-26","","iteration2.api.AccountDepositTest","iteration2.api.AccountDepositTest","userCanNotDepositExistAccountWithBadValue"
"","17425","adminCanLoginWithCorrectDataTest()","","2026-07-26","passed","2026-07-26","","iteration1.ui.LoginUserTest","iteration1.ui.LoginUserTest","adminCanLoginWithCorrectDataTest"
"","39299","Не активность кнопки Send Transfer без подтверждения деталей","","2026-07-26","passed","2026-07-26","","iteration2.ui.RepeatTransferTest","iteration2.ui.RepeatTransferTest","userCanNotRepeatTransferWithoutConfirm"
"","15931","Перевод между своими счетами [2] transferAmount = 9999.0","","2026-07-26","passed","2026-07-26","","iteration2.api.AccountTransferTest","iteration2.api.AccountTransferTest","userCanTransferMoneyBetweenAccounts"
"","33231","Ввод имени пользователя на невалидное значение [3] newName = ""GaymJ67064 yroYI58725""","","2026-07-26","passed","2026-07-26","","iteration2.ui.ChangeNameTest","iteration2.ui.ChangeNameTest","userCanNotSetInvalidName"
"","28491","Ввод имени пользователя на невалидное значение [4] newName = ""54907 28640""","","2026-07-26","passed","2026-07-26","","iteration2.ui.ChangeNameTest","iteration2.ui.ChangeNameTest","userCanNotSetInvalidName"
"","23172","Депозит на чужой счёт","","2026-07-26","passed","2026-07-26","","iteration2.api.AccountDepositTest","iteration2.api.AccountDepositTest","userCanNotDepositOtherAccount"
"","14233","Изменение имени пользователя на валидное значение [1] name = ""eOfBh wgEwn""","","2026-07-26","passed","2026-07-26","","iteration2.api.ChangeNameTest","iteration2.api.ChangeNameTest","userCanUpdateValidName"
"","17755","Перевод между своими счетами [1] transferAmount = 1.0","","2026-07-26","passed","2026-07-26","","iteration2.api.AccountTransferTest","iteration2.api.AccountTransferTest","userCanTransferMoneyBetweenAccounts"
"","86496","Повторный перевод на чужой счёт","","2026-07-26","passed","2026-07-26","","iteration2.ui.RepeatTransferTest","iteration2.ui.RepeatTransferTest","userCanSearchTransactionBetweenOtherTransfer"
"","36497","Изменение имени на то же самое","","2026-07-26","passed","2026-07-26","","iteration2.ui.ChangeNameTest","iteration2.ui.ChangeNameTest","changeTheSameName"
"","20095","Трансфер невалидной суммы на свой существующий счёт [2] transferAmount = 10001.0, errorMessage = ""Transfer amount cannot exceed 10000""","","2026-07-26","passed","2026-07-26","","iteration2.api.AccountTransferTest","iteration2.api.AccountTransferTest","userCanNotTransferInvalidAmountBetweenAccounts"
"","34458","Изменение имени на пустое","","2026-07-26","passed","2026-07-26","","iteration2.ui.ChangeNameTest","iteration2.ui.ChangeNameTest","changeToEmptyName"
"","39978","Трансфер невалидной суммы на свой существующий счёт [2] transferAmount = 10001.0, message = ""Transfer amount cannot exceed 10000""","","2026-07-26","passed","2026-07-26","","iteration2.ui.NewTransferDepositTest","iteration2.ui.NewTransferDepositTest","userCanNotTransferInvalidAmountBetweenAccounts"
"","52994","Перевод без Recipient Name","","2026-07-26","passed","2026-07-26","","iteration2.ui.NewTransferDepositTest","iteration2.ui.NewTransferDepositTest","userCanNotTransferWithoutRecipientName"
"","32363","Ввод имени пользователя на невалидное значение [2] newName = ""lgIoV sSupH TZJIx""","","2026-07-26","passed","2026-07-26","","iteration2.ui.ChangeNameTest","iteration2.ui.ChangeNameTest","userCanNotSetInvalidName"
"","20921","testTransferWithFraudCheckManualReviewRequired(FraudCheckResponse)","","2026-07-26","passed","2026-07-26","","iteration2.api.TransferWithFraudCheckTest","iteration2.api.TransferWithFraudCheckTest","testTransferWithFraudCheckManualReviewRequired"
"","76567","Повторный перевод на свой счёт","","2026-07-26","passed","2026-07-26","","iteration2.ui.RepeatTransferTest","iteration2.ui.RepeatTransferTest","userCanRepeatTransferToOwnAccount"
"","56130","Отсутствие перевода без выбора аккаунта отправителя","","2026-07-26","passed","2026-07-26","","iteration2.ui.NewTransferDepositTest","iteration2.ui.NewTransferDepositTest","userCanNotTransferWithoutSenderAccount"
"","32563","testTransferWithFraudCheckApproved(FraudCheckResponse)","","2026-07-26","passed","2026-07-26","","iteration2.api.TransferWithFraudCheckTest","iteration2.api.TransferWithFraudCheckTest","testTransferWithFraudCheckApproved"
"","7543","userCanCreateAccountTest()","","2026-07-26","passed","2026-07-26","","iteration1.api.CreateAccountTest","iteration1.api.CreateAccountTest","userCanCreateAccountTest"
"","22679","Депозит валидной суммы на свой существующий счёт [1] amount = 1.0","","2026-07-26","passed","2026-07-26","","iteration2.api.AccountDepositTest","iteration2.api.AccountDepositTest","userCanDepositExistAccount"
"","31500","Депозит невалидной суммы на свой существующий счёт [1] amount = 0, alert = ""❌ Please enter a valid amount.""","","2026-07-26","passed","2026-07-26","","iteration2.ui.AccountDepositTest","iteration2.ui.AccountDepositTest","userCanNotDepositExistAccountWithBadValue"
"","3259","adminCanNotCreateUserWithInvalidData(String, String, String, List) [4] username = ""mZjeVsCqce"", password = null, errorKey = ""password"", errorValue = [Password cannot be blank]","","2026-07-26","passed","2026-07-26","","iteration1.api.CreateUserTest","iteration1.api.CreateUserTest","adminCanNotCreateUserWithInvalidData"
"","19651","adminCannotCreateUserWithInvalidDataTest()","","2026-07-26","passed","2026-07-26","","iteration1.ui.CreateUserTest","iteration1.ui.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","10081","Депозит на несуществующий счёт","","2026-07-26","passed","2026-07-26","","iteration2.api.AccountDepositTest","iteration2.api.AccountDepositTest","userCanNotDepositUnexistAccount"
"","58443","Перевод между своими счетами [2] transferAmount = 9999.0","","2026-07-26","passed","2026-07-26","","iteration2.ui.NewTransferDepositTest","iteration2.ui.NewTransferDepositTest","userCanTransferMoneyBetweenAccounts"
"","15978","Депозит невалидной суммы на свой существующий счёт [2] amount = -1, errorMessage = ""Invalid account or amount""","","2026-07-26","passed","2026-07-26","","iteration2.api.AccountDepositTest","iteration2.api.AccountDepositTest","userCanNotDepositExistAccountWithBadValue"
"","13436","Депозит невалидной суммы на свой существующий счёт [3] amount = 5001.0, errorMessage = ""Deposit amount exceeds the 5000 limit""","","2026-07-26","passed","2026-07-26","","iteration2.api.AccountDepositTest","iteration2.api.AccountDepositTest","userCanNotDepositExistAccountWithBadValue"
"","19732","Депозит валидной суммы на свой существующий счёт [3] amount = 5000.0","","2026-07-26","passed","2026-07-26","","iteration2.api.AccountDepositTest","iteration2.api.AccountDepositTest","userCanDepositExistAccount"
"","53040","Депозит валидной суммы на свой существующий счёт [3] amount = 5000.0","","2026-07-26","passed","2026-07-26","","iteration2.ui.AccountDepositTest","iteration2.ui.AccountDepositTest","userCanDepositToExistAccount"
"","16400","Перевод между своими счетами [3] transferAmount = 10000.0","","2026-07-26","passed","2026-07-26","","iteration2.api.AccountTransferTest","iteration2.api.AccountTransferTest","userCanTransferMoneyBetweenAccounts"
"","11129","adminCanNotCreateUserWithInvalidData(String, String, String, List) [1] username = null, password = ""JEXuci751!%#@"", errorKey = ""username"", errorValue = [Username cannot be blank]","","2026-07-26","passed","2026-07-26","","iteration1.api.CreateUserTest","iteration1.api.CreateUserTest","adminCanNotCreateUserWithInvalidData"
"","9318","userCanGenerateAuthTokenTest()","","2026-07-26","passed","2026-07-26","","iteration1.api.LoginUserTest","iteration1.api.LoginUserTest","userCanGenerateAuthTokenTest"
"","37694","Отсутствие перевода без Recipient Account Number","","2026-07-26","passed","2026-07-26","","iteration2.ui.NewTransferDepositTest","iteration2.ui.NewTransferDepositTest","userCanNotTransferWithoutRecipientAccountNumber"
"","933","adminCanNotCreateUserWithInvalidData(String, String, String, List) [2] username = ""BB"", password = ""VWTfka465!%#@"", errorKey = ""username"", errorValue = [Username must be between 3 and 15 characters]","","2026-07-26","passed","2026-07-26","","iteration1.api.CreateUserTest","iteration1.api.CreateUserTest","adminCanNotCreateUserWithInvalidData"
"","15589","Невозможность изменения имени пользователя на невалидное значение [3] name = ""lewpt10705 lPfhm17360""","","2026-07-26","passed","2026-07-26","","iteration2.api.ChangeNameTest","iteration2.api.ChangeNameTest","userCanNotUpdateInvalidName"
"","13967","Невозможность изменения имени пользователя на невалидное значение [2] name = ""ezwKv YrWVt dqWHK""","","2026-07-26","passed","2026-07-26","","iteration2.api.ChangeNameTest","iteration2.api.ChangeNameTest","userCanNotUpdateInvalidName"
"","1089","adminCanGenerateAuthTokenTest()","","2026-07-26","passed","2026-07-26","","iteration1.api.LoginUserTest","iteration1.api.LoginUserTest","adminCanGenerateAuthTokenTest"
"","31299","Депозит невалидной суммы на свой существующий счёт [3] amount = 5001.0, alert = ""❌ Please deposit less or equal to 5000$.""","","2026-07-26","passed","2026-07-26","","iteration2.ui.AccountDepositTest","iteration2.ui.AccountDepositTest","userCanNotDepositExistAccountWithBadValue"
"","9586","Невозможность изменения имени пользователя на невалидное значение [1] name = ""АлЁыЗ ьснфП ЗУшрЫ""","","2026-07-26","passed","2026-07-26","","iteration2.api.ChangeNameTest","iteration2.api.ChangeNameTest","userCanNotUpdateInvalidName"
"","19590","testTransferWithFraudOtherReason(FraudCheckResponse)","","2026-07-26","passed","2026-07-26","","iteration2.api.TransferWithFraudCheckTest","iteration2.api.TransferWithFraudCheckTest","testTransferWithFraudOtherReason"
"","21348","Перевод на чужой счёт","","2026-07-26","passed","2026-07-26","","iteration2.api.AccountTransferTest","iteration2.api.AccountTransferTest","userCanTransferMoneyToOtherAccounts"
"","48705","userCanCreateAccountTest()","","2026-07-26","passed","2026-07-26","","iteration1.ui.CreateAccountTest","iteration1.ui.CreateAccountTest","userCanCreateAccountTest"
"","59588","Отсутствие перевода без Amount","","2026-07-26","passed","2026-07-26","","iteration2.ui.NewTransferDepositTest","iteration2.ui.NewTransferDepositTest","userCanNotTransferWithoutAmount"
