"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","35111","Депозит валидной суммы на свой существующий счёт [2] amount = 4999.0","","2026-07-28","broken","2026-07-28","","iteration2.ui.AccountDepositTest","iteration2.ui.AccountDepositTest","userCanDepositToExistAccount"
"","3882","adminCanCreateUserWithCorrectData()","","2026-07-28","passed","2026-07-28","","iteration1.api.CreateUserTest","iteration1.api.CreateUserTest","adminCanCreateUserWithCorrectData"
"","20497","Депозит валидной суммы на свой существующий счёт [3] amount = 5000.0","","2026-07-28","passed","2026-07-28","","iteration2.api.AccountDepositTest","iteration2.api.AccountDepositTest","userCanDepositExistAccount"
"","10885","adminCannotCreateUserWithInvalidDataTest()","","2026-07-28","passed","2026-07-28","","iteration1.ui.CreateUserTest","iteration1.ui.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","26724","Депозит на чужой счёт","","2026-07-28","passed","2026-07-28","","iteration2.api.AccountDepositTest","iteration2.api.AccountDepositTest","userCanNotDepositOtherAccount"
"","12405","Отсутствие перевода на несуществующий счёт","","2026-07-28","passed","2026-07-28","","iteration2.api.AccountTransferTest","iteration2.api.AccountTransferTest","userCanNotTransferToNotExistsAccounts"
"","1061","adminCanGenerateAuthTokenTest()","","2026-07-28","passed","2026-07-28","","iteration1.api.LoginUserTest","iteration1.api.LoginUserTest","adminCanGenerateAuthTokenTest"
"","25697","Ввод имени пользователя на невалидное значение [3] newName = ""luhaB43217 XPGQW25524""","","2026-07-28","passed","2026-07-28","","iteration2.ui.ChangeNameTest","iteration2.ui.ChangeNameTest","userCanNotSetInvalidName"
"","88067","Повторный перевод на чужой счёт","","2026-07-28","passed","2026-07-28","","iteration2.ui.RepeatTransferTest","iteration2.ui.RepeatTransferTest","userCanSearchTransactionBetweenOtherTransfer"
"","19990","Невозможность изменения имени пользователя на невалидное значение [3] name = ""aYUEY71283 ReEcF26537""","","2026-07-28","passed","2026-07-28","","iteration2.api.ChangeNameTest","iteration2.api.ChangeNameTest","userCanNotUpdateInvalidName"
"","13624","Невозможность изменения имени пользователя на невалидное значение [4] name = ""69422 51503""","","2026-07-28","passed","2026-07-28","","iteration2.api.ChangeNameTest","iteration2.api.ChangeNameTest","userCanNotUpdateInvalidName"
"","21094","Перевод между своими счетами [3] transferAmount = 10000.0","","2026-07-28","passed","2026-07-28","","iteration2.api.AccountTransferTest","iteration2.api.AccountTransferTest","userCanTransferMoneyBetweenAccounts"
"","12622","adminCanNotCreateUserWithInvalidData(String, String, String, List) [1] username = null, password = ""GFPezj804!%#@"", errorKey = ""username"", errorValue = [Username cannot be blank]","","2026-07-28","passed","2026-07-28","","iteration1.api.CreateUserTest","iteration1.api.CreateUserTest","adminCanNotCreateUserWithInvalidData"
"","23707","Депозит валидной суммы на свой существующий счёт [3] amount = 5000.0","","2026-07-28","broken","2026-07-28","","iteration2.ui.AccountDepositTest","iteration2.ui.AccountDepositTest","userCanDepositToExistAccount"
"","61662","Повторный перевод на свой счёт","","2026-07-28","passed","2026-07-28","","iteration2.ui.RepeatTransferTest","iteration2.ui.RepeatTransferTest","userCanRepeatTransferToOwnAccount"
"","20224","Отсутствие перевода между счетами при недостаточности средств у отправителя","","2026-07-28","passed","2026-07-28","","iteration2.api.AccountTransferTest","iteration2.api.AccountTransferTest","userCanNotTransferInsufficientMoneyBetweenAccounts"
"","38959","Перевод на чужой счёт","","2026-07-28","passed","2026-07-28","","iteration2.ui.NewTransferDepositTest","iteration2.ui.NewTransferDepositTest","userCanTransferMoneyToOtherAccounts"
"","1903","adminCanNotCreateUserWithInvalidData(String, String, String, List) [4] username = ""ueVdqPBMEg"", password = null, errorKey = ""password"", errorValue = [Password cannot be blank]","","2026-07-28","passed","2026-07-28","","iteration1.api.CreateUserTest","iteration1.api.CreateUserTest","adminCanNotCreateUserWithInvalidData"
"","14930","Депозит невалидной суммы на свой существующий счёт [1] amount = 0, alert = ""❌ Please enter a valid amount.""","","2026-07-28","broken","2026-07-28","","iteration2.ui.AccountDepositTest","iteration2.ui.AccountDepositTest","userCanNotDepositExistAccountWithBadValue"
"","21087","Депозит невалидной суммы на свой существующий счёт [2] amount = -1, alert = ""❌ Please enter a valid amount.""","","2026-07-28","broken","2026-07-28","","iteration2.ui.AccountDepositTest","iteration2.ui.AccountDepositTest","userCanNotDepositExistAccountWithBadValue"
"","23002","Депозит валидной суммы на свой существующий счёт [1] amount = 1.0","","2026-07-28","passed","2026-07-28","","iteration2.api.AccountDepositTest","iteration2.api.AccountDepositTest","userCanDepositExistAccount"
"","18321","Депозит невалидной суммы на свой существующий счёт [3] amount = 5001.0, errorMessage = ""Deposit amount exceeds the 5000 limit""","","2026-07-28","passed","2026-07-28","","iteration2.api.AccountDepositTest","iteration2.api.AccountDepositTest","userCanNotDepositExistAccountWithBadValue"
"","46818","testTransferWithFraudCheckApproved(FraudCheckResponse)","","2026-07-28","passed","2026-07-28","","iteration2.api.TransferWithFraudCheckTest","iteration2.api.TransferWithFraudCheckTest","testTransferWithFraudCheckApproved"
"","26610","Депозит невалидной суммы на свой существующий счёт [3] amount = 5001.0, alert = ""❌ Please deposit less or equal to 5000$.""","","2026-07-28","broken","2026-07-28","","iteration2.ui.AccountDepositTest","iteration2.ui.AccountDepositTest","userCanNotDepositExistAccountWithBadValue"
"","51510","Отсутствие перевода без Confirm","","2026-07-28","passed","2026-07-28","","iteration2.ui.NewTransferDepositTest","iteration2.ui.NewTransferDepositTest","userCanNotTransferWithoutConfirm"
"","48776","userCanCreateAccountTest()","","2026-07-28","passed","2026-07-28","","iteration1.ui.CreateAccountTest","iteration1.ui.CreateAccountTest","userCanCreateAccountTest"
"","16252","userCanLoginWithCorrectDataTest()","","2026-07-28","passed","2026-07-28","","iteration1.ui.LoginUserTest","iteration1.ui.LoginUserTest","userCanLoginWithCorrectDataTest"
"","50582","Трансфер невалидной суммы на свой существующий счёт [2] transferAmount = 10001.0, message = ""Transfer amount cannot exceed 10000""","","2026-07-28","passed","2026-07-28","","iteration2.ui.NewTransferDepositTest","iteration2.ui.NewTransferDepositTest","userCanNotTransferInvalidAmountBetweenAccounts"
"","17005","testTransferWithFraudCheckVerificationRequired(FraudCheckResponse)","","2026-07-28","passed","2026-07-28","","iteration2.api.TransferWithFraudCheckTest","iteration2.api.TransferWithFraudCheckTest","testTransferWithFraudCheckVerificationRequired"
"","46455","Отсутствие перевода без Amount","","2026-07-28","passed","2026-07-28","","iteration2.ui.NewTransferDepositTest","iteration2.ui.NewTransferDepositTest","userCanNotTransferWithoutAmount"
"","39056","Ввод имени пользователя на невалидное значение [4] newName = ""55801 32016""","","2026-07-28","passed","2026-07-28","","iteration2.ui.ChangeNameTest","iteration2.ui.ChangeNameTest","userCanNotSetInvalidName"
"","28816","Отсутствие перевода без выбора аккаунта отправителя","","2026-07-28","passed","2026-07-28","","iteration2.ui.NewTransferDepositTest","iteration2.ui.NewTransferDepositTest","userCanNotTransferWithoutSenderAccount"
"","2861","adminCanNotCreateUserWithInvalidData(String, String, String, List) [5] username = ""fNZtmtjnyT"", password = ""r"", errorKey = ""password"", errorValue = [Password must contain at least one digit, one lower case, one upper case, one special character, no spaces, and be at least 8 characters long]","","2026-07-28","passed","2026-07-28","","iteration1.api.CreateUserTest","iteration1.api.CreateUserTest","adminCanNotCreateUserWithInvalidData"
"","18238","testTransferWithFraudOtherReason(FraudCheckResponse)","","2026-07-28","passed","2026-07-28","","iteration2.api.TransferWithFraudCheckTest","iteration2.api.TransferWithFraudCheckTest","testTransferWithFraudOtherReason"
"","9193","userCanCreateAccountTest()","","2026-07-28","passed","2026-07-28","","iteration1.api.CreateAccountTest","iteration1.api.CreateAccountTest","userCanCreateAccountTest"
"","32853","Не активность кнопки Send Transfer без подтверждения деталей","","2026-07-28","passed","2026-07-28","","iteration2.ui.RepeatTransferTest","iteration2.ui.RepeatTransferTest","userCanNotRepeatTransferWithoutConfirm"
"","20516","adminCanCreateUserTest()","","2026-07-28","passed","2026-07-28","","iteration1.ui.CreateUserTest","iteration1.ui.CreateUserTest","adminCanCreateUserTest"
"","1119","adminCanNotCreateUserWithInvalidData(String, String, String, List) [3] username = ""WCP%"", password = ""MRIrpy212!%#@"", errorKey = ""username"", errorValue = [Username must contain only letters, digits, dashes, underscores, and dots]","","2026-07-28","passed","2026-07-28","","iteration1.api.CreateUserTest","iteration1.api.CreateUserTest","adminCanNotCreateUserWithInvalidData"
"","25078","Перевод с чужого аккаунта на свой","","2026-07-28","passed","2026-07-28","","iteration2.api.AccountTransferTest","iteration2.api.AccountTransferTest","userCanNotTransferFromNeSvoyAccount"
"","53328","Перевод без Recipient Name","","2026-07-28","passed","2026-07-28","","iteration2.ui.NewTransferDepositTest","iteration2.ui.NewTransferDepositTest","userCanNotTransferWithoutRecipientName"
"","21130","Депозит валидной суммы на свой существующий счёт [2] amount = 4999.0","","2026-07-28","passed","2026-07-28","","iteration2.api.AccountDepositTest","iteration2.api.AccountDepositTest","userCanDepositExistAccount"
"","15005","Перевод между своими счетами [2] transferAmount = 9999.0","","2026-07-28","passed","2026-07-28","","iteration2.api.AccountTransferTest","iteration2.api.AccountTransferTest","userCanTransferMoneyBetweenAccounts"
"","29258","Изменение имени на то же самое","","2026-07-28","passed","2026-07-28","","iteration2.ui.ChangeNameTest","iteration2.ui.ChangeNameTest","changeTheSameName"
"","20220","Перевод на чужой счёт","","2026-07-28","passed","2026-07-28","","iteration2.api.AccountTransferTest","iteration2.api.AccountTransferTest","userCanTransferMoneyToOtherAccounts"
"","54247","Отсутствие перевода с некорректным Amount [1] transferAmount = -1, message = ""Invalid transfer: insufficient funds or invalid accounts""","","2026-07-28","passed","2026-07-28","","iteration2.ui.RepeatTransferTest","iteration2.ui.RepeatTransferTest","userCanNotRepeatTransferWithInvalidAmount"
"","44517","Отсутствие перевода с некорректным Amount [2] transferAmount = 10001.0, message = ""Transfer amount cannot exceed 10000""","","2026-07-28","passed","2026-07-28","","iteration2.ui.RepeatTransferTest","iteration2.ui.RepeatTransferTest","userCanNotRepeatTransferWithInvalidAmount"
"","18791","Перевод между своими счетами [1] transferAmount = 1.0","","2026-07-28","passed","2026-07-28","","iteration2.api.AccountTransferTest","iteration2.api.AccountTransferTest","userCanTransferMoneyBetweenAccounts"
"","2752","adminCanNotCreateUserWithInvalidData(String, String, String, List) [2] username = ""Wy"", password = ""XESskv001!%#@"", errorKey = ""username"", errorValue = [Username must be between 3 and 15 characters]","","2026-07-28","passed","2026-07-28","","iteration1.api.CreateUserTest","iteration1.api.CreateUserTest","adminCanNotCreateUserWithInvalidData"
"","19835","Изменение имени на пустое","","2026-07-28","passed","2026-07-28","","iteration2.ui.ChangeNameTest","iteration2.ui.ChangeNameTest","changeToEmptyName"
"","27882","Ввод имени пользователя на невалидное значение [2] newName = ""mSCOa CWWfg LsiUR""","","2026-07-28","passed","2026-07-28","","iteration2.ui.ChangeNameTest","iteration2.ui.ChangeNameTest","userCanNotSetInvalidName"
"","43900","Отображение истории перевода на чужой счёт","","2026-07-28","passed","2026-07-28","","iteration2.ui.TransferAgainTest","iteration2.ui.TransferAgainTest","userCanSearchTransactionBetweenOtherTransfer"
"","18542","Трансфер невалидной суммы на свой существующий счёт [2] transferAmount = 10001.0, errorMessage = ""Transfer amount cannot exceed 10000""","","2026-07-28","passed","2026-07-28","","iteration2.api.AccountTransferTest","iteration2.api.AccountTransferTest","userCanNotTransferInvalidAmountBetweenAccounts"
"","34541","Депозит валидной суммы на свой существующий счёт [1] amount = 1.0","","2026-07-28","broken","2026-07-28","","iteration2.ui.AccountDepositTest","iteration2.ui.AccountDepositTest","userCanDepositToExistAccount"
"","13637","Невозможность изменения имени пользователя на невалидное значение [2] name = ""GHQit bHdfL nCqIJ""","","2026-07-28","passed","2026-07-28","","iteration2.api.ChangeNameTest","iteration2.api.ChangeNameTest","userCanNotUpdateInvalidName"
"","27615","Трансфер невалидной суммы на свой существующий счёт [1] transferAmount = -1, message = ""Invalid transfer: insufficient funds or invalid accounts""","","2026-07-28","passed","2026-07-28","","iteration2.ui.NewTransferDepositTest","iteration2.ui.NewTransferDepositTest","userCanNotTransferInvalidAmountBetweenAccounts"
"","61157","Отображение истории транзакций между своими счетами","","2026-07-28","passed","2026-07-28","","iteration2.ui.TransferAgainTest","iteration2.ui.TransferAgainTest","userCanSearchTransactionBetweenOwnTransfers"
"","28157","Ввод имени пользователя на валидное значение [1] newName = ""MNkYn nfvbc""","","2026-07-28","passed","2026-07-28","","iteration2.ui.ChangeNameTest","iteration2.ui.ChangeNameTest","userCanSetValidName"
"","37847","Отсутствие перевода без Recipient Account Number","","2026-07-28","passed","2026-07-28","","iteration2.ui.NewTransferDepositTest","iteration2.ui.NewTransferDepositTest","userCanNotTransferWithoutRecipientAccountNumber"
"","18468","Невозможность изменения имени пользователя на невалидное значение [1] name = ""йФыЫН ПТОСТ ЭктЫм""","","2026-07-28","passed","2026-07-28","","iteration2.api.ChangeNameTest","iteration2.api.ChangeNameTest","userCanNotUpdateInvalidName"
"","24907","adminCanLoginWithCorrectDataTest()","","2026-07-28","passed","2026-07-28","","iteration1.ui.LoginUserTest","iteration1.ui.LoginUserTest","adminCanLoginWithCorrectDataTest"
"","26362","Трансфер невалидной суммы на свой существующий счёт [1] transferAmount = -1, errorMessage = ""Invalid transfer: insufficient funds or invalid accounts""","","2026-07-28","passed","2026-07-28","","iteration2.api.AccountTransferTest","iteration2.api.AccountTransferTest","userCanNotTransferInvalidAmountBetweenAccounts"
"","26120","Ввод имени пользователя на невалидное значение [1] newName = ""ЖЖлЫй ШьВШЦ ОЖФЫо""","","2026-07-28","passed","2026-07-28","","iteration2.ui.ChangeNameTest","iteration2.ui.ChangeNameTest","userCanNotSetInvalidName"
