"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11859","userCanGenerateAuthTokenTest()","","2026-07-26","passed","2026-07-26","","iteration1.api.LoginUserTest","iteration1.api.LoginUserTest","userCanGenerateAuthTokenTest"
"","50625","Перевод между своими счетами [2] transferAmount = 9999.0","","2026-07-26","passed","2026-07-26","","iteration2.ui.NewTransferDepositTest","iteration2.ui.NewTransferDepositTest","userCanTransferMoneyBetweenAccounts"
"","52756","Ввод имени пользователя на невалидное значение [4] newName = ""20632 12504""","","2026-07-26","broken","2026-07-26","","iteration2.ui.ChangeNameTest","iteration2.ui.ChangeNameTest","userCanNotSetInvalidName"
"","55146","Перевод без Recipient Name","","2026-07-26","passed","2026-07-26","","iteration2.ui.NewTransferDepositTest","iteration2.ui.NewTransferDepositTest","userCanNotTransferWithoutRecipientName"
"","44879","Не активность кнопки Send Transfer без подтверждения деталей","","2026-07-26","passed","2026-07-26","","iteration2.ui.RepeatTransferTest","iteration2.ui.RepeatTransferTest","userCanNotRepeatTransferWithoutConfirm"
"","50490","Изменение имени на то же самое","","2026-07-26","broken","2026-07-26","","iteration2.ui.ChangeNameTest","iteration2.ui.ChangeNameTest","changeTheSameName"
"","2509","adminCanNotCreateUserWithInvalidData(String, String, String, List) [4] username = ""RDsBbgPmBq"", password = null, errorKey = ""password"", errorValue = [Password cannot be blank]","","2026-07-26","passed","2026-07-26","","iteration1.api.CreateUserTest","iteration1.api.CreateUserTest","adminCanNotCreateUserWithInvalidData"
"","34683","Ввод имени пользователя на валидное значение [1] newName = ""wPBNv AJPqY""","","2026-07-26","broken","2026-07-26","","iteration2.ui.ChangeNameTest","iteration2.ui.ChangeNameTest","userCanSetValidName"
"","36204","Депозит невалидной суммы на свой существующий счёт [3] amount = 5001.0, alert = ""❌ Please deposit less or equal to 5000$.""","","2026-07-26","passed","2026-07-26","","iteration2.ui.AccountDepositTest","iteration2.ui.AccountDepositTest","userCanNotDepositExistAccountWithBadValue"
"","23142","testTransferWithFraudOtherReason(FraudCheckResponse)","","2026-07-26","passed","2026-07-26","","iteration2.api.TransferWithFraudCheckTest","iteration2.api.TransferWithFraudCheckTest","testTransferWithFraudOtherReason"
"","25797","Перевод с чужого аккаунта на свой","","2026-07-26","passed","2026-07-26","","iteration2.api.AccountTransferTest","iteration2.api.AccountTransferTest","userCanNotTransferFromNeSvoyAccount"
"","30242","testTransferWithFraudCheckVerificationRequired(FraudCheckResponse)","","2026-07-26","passed","2026-07-26","","iteration2.api.TransferWithFraudCheckTest","iteration2.api.TransferWithFraudCheckTest","testTransferWithFraudCheckVerificationRequired"
"","33957","userCanCreateAccountTest()","","2026-07-26","passed","2026-07-26","","iteration1.ui.CreateAccountTest","iteration1.ui.CreateAccountTest","userCanCreateAccountTest"
"","39637","Перевод между своими счетами [3] transferAmount = 10000.0","","2026-07-26","passed","2026-07-26","","iteration2.ui.NewTransferDepositTest","iteration2.ui.NewTransferDepositTest","userCanTransferMoneyBetweenAccounts"
"","56830","Ввод имени пользователя на невалидное значение [3] newName = ""jCwuZ60202 aNVpd06395""","","2026-07-26","broken","2026-07-26","","iteration2.ui.ChangeNameTest","iteration2.ui.ChangeNameTest","userCanNotSetInvalidName"
"","3895","adminCanGenerateAuthTokenTest()","","2026-07-26","passed","2026-07-26","","iteration1.api.LoginUserTest","iteration1.api.LoginUserTest","adminCanGenerateAuthTokenTest"
"","31817","testTransferWithFraudCheckManualReviewRequired(FraudCheckResponse)","","2026-07-26","passed","2026-07-26","","iteration2.api.TransferWithFraudCheckTest","iteration2.api.TransferWithFraudCheckTest","testTransferWithFraudCheckManualReviewRequired"
"","19586","Отсутствие перевода между счетами при недостаточности средств у отправителя","","2026-07-26","passed","2026-07-26","","iteration2.api.AccountTransferTest","iteration2.api.AccountTransferTest","userCanNotTransferInsufficientMoneyBetweenAccounts"
"","52010","Ввод имени пользователя на невалидное значение [1] newName = ""ЪЗМВр МвТЁу ДНШаУ""","","2026-07-26","broken","2026-07-26","","iteration2.ui.ChangeNameTest","iteration2.ui.ChangeNameTest","userCanNotSetInvalidName"
"","40742","adminCanCreateUserTest()","","2026-07-26","passed","2026-07-26","","iteration1.ui.CreateUserTest","iteration1.ui.CreateUserTest","adminCanCreateUserTest"
"","18619","Трансфер невалидной суммы на свой существующий счёт [3] transferAmount = 10001.0, errorMessage = ""Transfer amount cannot exceed 10000""","","2026-07-26","passed","2026-07-26","","iteration2.api.AccountTransferTest","iteration2.api.AccountTransferTest","userCanNotTransferInvalidAmountBetweenAccounts"
"","25429","Перевод между своими счетами [3] transferAmount = 10000.0","","2026-07-26","passed","2026-07-26","","iteration2.api.AccountTransferTest","iteration2.api.AccountTransferTest","userCanTransferMoneyBetweenAccounts"
"","9273","userCanCreateAccountTest()","","2026-07-26","passed","2026-07-26","","iteration1.api.CreateAccountTest","iteration1.api.CreateAccountTest","userCanCreateAccountTest"
"","26929","Отсутствие перевода без Amount","","2026-07-26","passed","2026-07-26","","iteration2.ui.NewTransferDepositTest","iteration2.ui.NewTransferDepositTest","userCanNotTransferWithoutAmount"
"","38844","Изменение введённого имени пользователя на валидное значение [1] newName = ""tarcA dUCWv""","","2026-07-26","broken","2026-07-26","","iteration2.ui.ChangeNameTest","iteration2.ui.ChangeNameTest","userCanUpdateValidName"
"","22510","Трансфер невалидной суммы на свой существующий счёт [1] transferAmount = 0, errorMessage = ""Invalid transfer: insufficient funds or invalid accounts""","","2026-07-26","passed","2026-07-26","","iteration2.api.AccountTransferTest","iteration2.api.AccountTransferTest","userCanNotTransferInvalidAmountBetweenAccounts"
"","3182","adminCanNotCreateUserWithInvalidData(String, String, String, List) [3] username = ""lcE%"", password = ""PELqeo387!%#@"", errorKey = ""username"", errorValue = [Username must contain only letters, digits, dashes, underscores, and dots]","","2026-07-26","passed","2026-07-26","","iteration1.api.CreateUserTest","iteration1.api.CreateUserTest","adminCanNotCreateUserWithInvalidData"
"","74597","Отсутствие перевода с некорректным Amount [2] transferAmount = -1, message = ""Invalid transfer: insufficient funds or invalid accounts""","","2026-07-26","passed","2026-07-26","","iteration2.ui.RepeatTransferTest","iteration2.ui.RepeatTransferTest","userCanNotRepeatTransferWithInvalidAmount"
"","46029","Трансфер невалидной суммы на свой существующий счёт [3] transferAmount = 10001.0, message = ""Transfer amount cannot exceed 10000""","","2026-07-26","passed","2026-07-26","","iteration2.ui.NewTransferDepositTest","iteration2.ui.NewTransferDepositTest","userCanNotTransferInvalidAmountBetweenAccounts"
"","70252","Отсутствие перевода с некорректным Amount [1] transferAmount = 0, message = ""Invalid transfer: insufficient funds or invalid accounts""","","2026-07-26","passed","2026-07-26","","iteration2.ui.RepeatTransferTest","iteration2.ui.RepeatTransferTest","userCanNotRepeatTransferWithInvalidAmount"
"","22890","Депозит невалидной суммы на свой существующий счёт [2] amount = -1, errorMessage = ""Invalid account or amount""","","2026-07-26","passed","2026-07-26","","iteration2.api.AccountDepositTest","iteration2.api.AccountDepositTest","userCanNotDepositExistAccountWithBadValue"
"","36076","testTransferWithFraudCheckApproved(FraudCheckResponse)","","2026-07-26","passed","2026-07-26","","iteration2.api.TransferWithFraudCheckTest","iteration2.api.TransferWithFraudCheckTest","testTransferWithFraudCheckApproved"
"","41587","Отсутствие перевода без Recipient Account Number","","2026-07-26","passed","2026-07-26","","iteration2.ui.NewTransferDepositTest","iteration2.ui.NewTransferDepositTest","userCanNotTransferWithoutRecipientAccountNumber"
"","50346","Ввод имени пользователя на невалидное значение [2] newName = ""oBAOY NrzQn VNlsz""","","2026-07-26","broken","2026-07-26","","iteration2.ui.ChangeNameTest","iteration2.ui.ChangeNameTest","userCanNotSetInvalidName"
"","58663","Изменение имени на пустое","","2026-07-26","broken","2026-07-26","","iteration2.ui.ChangeNameTest","iteration2.ui.ChangeNameTest","changeToEmptyName"
"","15423","Невозможность изменения имени пользователя на невалидное значение [4] name = ""91943 87725""","","2026-07-26","passed","2026-07-26","","iteration2.api.ChangeNameTest","iteration2.api.ChangeNameTest","userCanNotUpdateInvalidName"
"","72559","Повторный перевод на свой счёт","","2026-07-26","passed","2026-07-26","","iteration2.ui.RepeatTransferTest","iteration2.ui.RepeatTransferTest","userCanRepeatTransferToOwnAccount"
"","66228","Отмена повторного перевода","","2026-07-26","passed","2026-07-26","","iteration2.ui.RepeatTransferTest","iteration2.ui.RepeatTransferTest","userCanCancelRepeatTransfer"
"","12442","adminCanNotCreateUserWithInvalidData(String, String, String, List) [1] username = null, password = ""UAYzwy485!%#@"", errorKey = ""username"", errorValue = [Username cannot be blank]","","2026-07-26","passed","2026-07-26","","iteration1.api.CreateUserTest","iteration1.api.CreateUserTest","adminCanNotCreateUserWithInvalidData"
"","11845","userCanLoginWithCorrectDataTest()","","2026-07-26","passed","2026-07-26","","iteration1.ui.LoginUserTest","iteration1.ui.LoginUserTest","userCanLoginWithCorrectDataTest"
"","15159","Депозит невалидной суммы на свой существующий счёт [3] amount = 5001.0, errorMessage = ""Deposit amount exceeds the 5000 limit""","","2026-07-26","passed","2026-07-26","","iteration2.api.AccountDepositTest","iteration2.api.AccountDepositTest","userCanNotDepositExistAccountWithBadValue"
"","20856","Депозит валидной суммы на свой существующий счёт [1] amount = 1.0","","2026-07-26","passed","2026-07-26","","iteration2.api.AccountDepositTest","iteration2.api.AccountDepositTest","userCanDepositExistAccount"
"","26696","Перевод на чужой счёт","","2026-07-26","passed","2026-07-26","","iteration2.api.AccountTransferTest","iteration2.api.AccountTransferTest","userCanTransferMoneyToOtherAccounts"
"","24476","Депозит валидной суммы на свой существующий счёт [3] amount = 5000.0","","2026-07-26","passed","2026-07-26","","iteration2.api.AccountDepositTest","iteration2.api.AccountDepositTest","userCanDepositExistAccount"
"","3160","adminCanCreateUserWithCorrectData()","","2026-07-26","passed","2026-07-26","","iteration1.api.CreateUserTest","iteration1.api.CreateUserTest","adminCanCreateUserWithCorrectData"
"","18415","Перевод между своими счетами [1] transferAmount = 1.0","","2026-07-26","passed","2026-07-26","","iteration2.api.AccountTransferTest","iteration2.api.AccountTransferTest","userCanTransferMoneyBetweenAccounts"
"","15654","Невозможность изменения имени пользователя на невалидное значение [3] name = ""RmmjQ13376 HUiTO65112""","","2026-07-26","passed","2026-07-26","","iteration2.api.ChangeNameTest","iteration2.api.ChangeNameTest","userCanNotUpdateInvalidName"
"","22070","Депозит валидной суммы на свой существующий счёт [2] amount = 4999.0","","2026-07-26","passed","2026-07-26","","iteration2.api.AccountDepositTest","iteration2.api.AccountDepositTest","userCanDepositExistAccount"
"","68639","Повторный перевод на чужой счёт","","2026-07-26","passed","2026-07-26","","iteration2.ui.RepeatTransferTest","iteration2.ui.RepeatTransferTest","userCanSearchTransactionBetweenOtherTransfer"
"","42920","Отображение истории транзакций между своими счетами","","2026-07-26","passed","2026-07-26","","iteration2.ui.TransferAgainTest","iteration2.ui.TransferAgainTest","userCanSearchTransactionBetweenOwnTransfers"
"","25416","Депозит невалидной суммы на свой существующий счёт [1] amount = 0, errorMessage = ""Invalid account or amount""","","2026-07-26","passed","2026-07-26","","iteration2.api.AccountDepositTest","iteration2.api.AccountDepositTest","userCanNotDepositExistAccountWithBadValue"
"","41313","Перевод на чужой счёт","","2026-07-26","passed","2026-07-26","","iteration2.ui.NewTransferDepositTest","iteration2.ui.NewTransferDepositTest","userCanTransferMoneyToOtherAccounts"
"","83502","Отсутствие перевода с некорректным Amount [3] transferAmount = 10001.0, message = ""Transfer amount cannot exceed 10000""","","2026-07-26","passed","2026-07-26","","iteration2.ui.RepeatTransferTest","iteration2.ui.RepeatTransferTest","userCanNotRepeatTransferWithInvalidAmount"
"","21544","Перевод между своими счетами [2] transferAmount = 9999.0","","2026-07-26","passed","2026-07-26","","iteration2.api.AccountTransferTest","iteration2.api.AccountTransferTest","userCanTransferMoneyBetweenAccounts"
"","31201","adminCanLoginWithCorrectDataTest()","","2026-07-26","passed","2026-07-26","","iteration1.ui.LoginUserTest","iteration1.ui.LoginUserTest","adminCanLoginWithCorrectDataTest"
"","33189","Депозит без выбора аккаунта","","2026-07-26","passed","2026-07-26","","iteration2.ui.AccountDepositTest","iteration2.ui.AccountDepositTest","userCanNotDepositWithoutAccount"
"","47360","Отсутствие перевода на несуществующий счёт","","2026-07-26","passed","2026-07-26","","iteration2.ui.NewTransferDepositTest","iteration2.ui.NewTransferDepositTest","userCanNotTransferToNotExistsAccounts"
"","27740","Депозит на чужой счёт","","2026-07-26","passed","2026-07-26","","iteration2.api.AccountDepositTest","iteration2.api.AccountDepositTest","userCanNotDepositOtherAccount"
"","52825","Трансфер невалидной суммы на свой существующий счёт [1] transferAmount = 0, message = ""Invalid transfer: insufficient funds or invalid accounts""","","2026-07-26","passed","2026-07-26","","iteration2.ui.NewTransferDepositTest","iteration2.ui.NewTransferDepositTest","userCanNotTransferInvalidAmountBetweenAccounts"
"","17294","Изменение имени пользователя на валидное значение [1] name = ""AjupS KLxro""","","2026-07-26","passed","2026-07-26","","iteration2.api.ChangeNameTest","iteration2.api.ChangeNameTest","userCanUpdateValidName"
"","41518","Отсутствие перевода без выбора аккаунта отправителя","","2026-07-26","passed","2026-07-26","","iteration2.ui.NewTransferDepositTest","iteration2.ui.NewTransferDepositTest","userCanNotTransferWithoutSenderAccount"
"","24327","adminCannotCreateUserWithInvalidDataTest()","","2026-07-26","passed","2026-07-26","","iteration1.ui.CreateUserTest","iteration1.ui.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","13469","Депозит на несуществующий счёт","","2026-07-26","passed","2026-07-26","","iteration2.api.AccountDepositTest","iteration2.api.AccountDepositTest","userCanNotDepositUnexistAccount"
"","38087","Перевод между своими счетами [1] transferAmount = 1.0","","2026-07-26","passed","2026-07-26","","iteration2.ui.NewTransferDepositTest","iteration2.ui.NewTransferDepositTest","userCanTransferMoneyBetweenAccounts"
"","45030","Трансфер невалидной суммы на свой существующий счёт [2] transferAmount = -1, message = ""Invalid transfer: insufficient funds or invalid accounts""","","2026-07-26","passed","2026-07-26","","iteration2.ui.NewTransferDepositTest","iteration2.ui.NewTransferDepositTest","userCanNotTransferInvalidAmountBetweenAccounts"
"","19077","Невозможность изменения имени пользователя на невалидное значение [1] name = ""ЖУОКъ КУхЕю ИКЩЯж""","","2026-07-26","passed","2026-07-26","","iteration2.api.ChangeNameTest","iteration2.api.ChangeNameTest","userCanNotUpdateInvalidName"
"","0","Не активность кнопки Send Transfer без выбранного аккаунта","","2026-07-26","skipped","2026-07-26","","iteration2.ui.RepeatTransferTest","iteration2.ui.RepeatTransferTest","userCanNotRepeatTransferWithoutSelectAccount"
"","1299","adminCanNotCreateUserWithInvalidData(String, String, String, List) [2] username = ""YD"", password = ""YQGzui929!%#@"", errorKey = ""username"", errorValue = [Username must be between 3 and 15 characters]","","2026-07-26","passed","2026-07-26","","iteration1.api.CreateUserTest","iteration1.api.CreateUserTest","adminCanNotCreateUserWithInvalidData"
"","18303","Отсутствие перевода на несуществующий счёт","","2026-07-26","passed","2026-07-26","","iteration2.api.AccountTransferTest","iteration2.api.AccountTransferTest","userCanNotTransferToNotExistsAccounts"
