"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","36215","testTransferWithFraudCheckManualReviewRequired(FraudCheckResponse)","","2026-07-26","failed","2026-07-26","","iteration2.api.TransferWithFraudCheckTest","iteration2.api.TransferWithFraudCheckTest","testTransferWithFraudCheckManualReviewRequired"
"","23690","Депозит без выбора аккаунта","","2026-07-26","passed","2026-07-26","","iteration2.ui.AccountDepositTest","iteration2.ui.AccountDepositTest","userCanNotDepositWithoutAccount"
"","56343","Повторный перевод на свой счёт","","2026-07-26","passed","2026-07-26","","iteration2.ui.RepeatTransferTest","iteration2.ui.RepeatTransferTest","userCanRepeatTransferToOwnAccount"
"","42272","Отображение истории перевода на чужой счёт","","2026-07-26","passed","2026-07-26","","iteration2.ui.TransferAgainTest","iteration2.ui.TransferAgainTest","userCanSearchTransactionBetweenOtherTransfer"
"","26906","Перевод между своими счетами [2] transferAmount = 9999.0","","2026-07-26","passed","2026-07-26","","iteration2.api.AccountTransferTest","iteration2.api.AccountTransferTest","userCanTransferMoneyBetweenAccounts"
"","12500","Невозможность изменения имени пользователя на невалидное значение [2] name = ""OInkw biUHa XwMIo""","","2026-07-26","passed","2026-07-26","","iteration2.api.ChangeNameTest","iteration2.api.ChangeNameTest","userCanNotUpdateInvalidName"
"","0","Не активность кнопки Send Transfer без выбранного аккаунта","","2026-07-26","skipped","2026-07-26","","iteration2.ui.RepeatTransferTest","iteration2.ui.RepeatTransferTest","userCanNotRepeatTransferWithoutSelectAccount"
"","28695","Ввод имени пользователя на невалидное значение [2] newName = ""bPJTb BkdUh TMbtY""","","2026-07-26","passed","2026-07-26","","iteration2.ui.ChangeNameTest","iteration2.ui.ChangeNameTest","userCanNotSetInvalidName"
"","29697","Трансфер невалидной суммы на свой существующий счёт [1] transferAmount = 0, errorMessage = ""Invalid transfer: insufficient funds or invalid accounts""","","2026-07-26","passed","2026-07-26","","iteration2.api.AccountTransferTest","iteration2.api.AccountTransferTest","userCanNotTransferInvalidAmountBetweenAccounts"
"","24740","Перевод с чужого аккаунта на свой","","2026-07-26","passed","2026-07-26","","iteration2.api.AccountTransferTest","iteration2.api.AccountTransferTest","userCanNotTransferFromNeSvoyAccount"
"","52539","Отсутствие перевода без Recipient Account Number","","2026-07-26","passed","2026-07-26","","iteration2.ui.NewTransferDepositTest","iteration2.ui.NewTransferDepositTest","userCanNotTransferWithoutRecipientAccountNumber"
"","21948","Трансфер невалидной суммы на свой существующий счёт [3] transferAmount = 10001.0, message = ""Transfer amount cannot exceed 10000""","","2026-07-26","passed","2026-07-26","","iteration2.ui.NewTransferDepositTest","iteration2.ui.NewTransferDepositTest","userCanNotTransferInvalidAmountBetweenAccounts"
"","2347","adminCanNotCreateUserWithInvalidData(String, String, String, List) [3] username = ""whC%"", password = ""TDTpvq356!%#@"", errorKey = ""username"", errorValue = [Username must contain only letters, digits, dashes, underscores, and dots]","","2026-07-26","passed","2026-07-26","","iteration1.api.CreateUserTest","iteration1.api.CreateUserTest","adminCanNotCreateUserWithInvalidData"
"","15635","Невозможность изменения имени пользователя на невалидное значение [4] name = ""90292 13790""","","2026-07-26","passed","2026-07-26","","iteration2.api.ChangeNameTest","iteration2.api.ChangeNameTest","userCanNotUpdateInvalidName"
"","14963","userCanCreateAccountTest()","","2026-07-26","passed","2026-07-26","","iteration1.api.CreateAccountTest","iteration1.api.CreateAccountTest","userCanCreateAccountTest"
