"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","45583","adminCanCreateUserTest()","","2026-07-26","passed","2026-07-26","","iteration1.ui.CreateUserTest","iteration1.ui.CreateUserTest","adminCanCreateUserTest"
"","10663","Отсутствие перевода на несуществующий счёт","","2026-07-26","passed","2026-07-26","","iteration2.api.AccountTransferTest","iteration2.api.AccountTransferTest","userCanNotTransferToNotExistsAccounts"
"","19870","Трансфер невалидной суммы на свой существующий счёт [3] transferAmount = 10001.0, errorMessage = ""Transfer amount cannot exceed 10000""","","2026-07-26","passed","2026-07-26","","iteration2.api.AccountTransferTest","iteration2.api.AccountTransferTest","userCanNotTransferInvalidAmountBetweenAccounts"
"","13234","Невозможность изменения имени пользователя на невалидное значение [3] name = ""oUXmO04606 CdINm36778""","","2026-07-26","passed","2026-07-26","","iteration2.api.ChangeNameTest","iteration2.api.ChangeNameTest","userCanNotUpdateInvalidName"
"","24859","testTransferWithFraudCheckManualReviewRequired(FraudCheckResponse)","","2026-07-26","passed","2026-07-26","","iteration2.api.TransferWithFraudCheckTest","iteration2.api.TransferWithFraudCheckTest","testTransferWithFraudCheckManualReviewRequired"
"","68324","Депозит валидной суммы на свой существующий счёт [2] amount = 4999.0","","2026-07-26","passed","2026-07-26","","iteration2.ui.AccountDepositTest","iteration2.ui.AccountDepositTest","userCanDepositToExistAccount"
"","53116","Отсутствие перевода на несуществующий счёт","","2026-07-26","passed","2026-07-26","","iteration2.ui.NewTransferDepositTest","iteration2.ui.NewTransferDepositTest","userCanNotTransferToNotExistsAccounts"
"","59618","Отсутствие перевода с некорректным Amount [3] transferAmount = 10001.0, message = ""Transfer amount cannot exceed 10000""","","2026-07-26","passed","2026-07-26","","iteration2.ui.RepeatTransferTest","iteration2.ui.RepeatTransferTest","userCanNotRepeatTransferWithInvalidAmount"
"","23390","Депозит невалидной суммы на свой существующий счёт [2] amount = -1, errorMessage = ""Invalid account or amount""","","2026-07-26","passed","2026-07-26","","iteration2.api.AccountDepositTest","iteration2.api.AccountDepositTest","userCanNotDepositExistAccountWithBadValue"
"","46022","Отображение истории перевода на чужой счёт","","2026-07-26","passed","2026-07-26","","iteration2.ui.TransferAgainTest","iteration2.ui.TransferAgainTest","userCanSearchTransactionBetweenOtherTransfer"
"","41445","userCanCreateAccountTest()","","2026-07-26","passed","2026-07-26","","iteration1.ui.CreateAccountTest","iteration1.ui.CreateAccountTest","userCanCreateAccountTest"
"","18230","Отсутствие перевода между счетами при недостаточности средств у отправителя","","2026-07-26","passed","2026-07-26","","iteration2.api.AccountTransferTest","iteration2.api.AccountTransferTest","userCanNotTransferInsufficientMoneyBetweenAccounts"
"","22063","Депозит валидной суммы на свой существующий счёт [2] amount = 4999.0","","2026-07-26","passed","2026-07-26","","iteration2.api.AccountDepositTest","iteration2.api.AccountDepositTest","userCanDepositExistAccount"
"","1913","adminCanGenerateAuthTokenTest()","","2026-07-26","passed","2026-07-26","","iteration1.api.LoginUserTest","iteration1.api.LoginUserTest","adminCanGenerateAuthTokenTest"
"","58741","Перевод без Recipient Name","","2026-07-26","passed","2026-07-26","","iteration2.ui.NewTransferDepositTest","iteration2.ui.NewTransferDepositTest","userCanNotTransferWithoutRecipientName"
"","25278","Депозит без выбора аккаунта","","2026-07-26","passed","2026-07-26","","iteration2.ui.AccountDepositTest","iteration2.ui.AccountDepositTest","userCanNotDepositWithoutAccount"
"","16852","Депозит валидной суммы на свой существующий счёт [3] amount = 5000.0","","2026-07-26","passed","2026-07-26","","iteration2.api.AccountDepositTest","iteration2.api.AccountDepositTest","userCanDepositExistAccount"
"","9614","Депозит на несуществующий счёт","","2026-07-26","passed","2026-07-26","","iteration2.api.AccountDepositTest","iteration2.api.AccountDepositTest","userCanNotDepositUnexistAccount"
"","23687","Депозит на чужой счёт","","2026-07-26","passed","2026-07-26","","iteration2.api.AccountDepositTest","iteration2.api.AccountDepositTest","userCanNotDepositOtherAccount"
"","20094","Перевод между своими счетами [3] transferAmount = 10000.0","","2026-07-26","passed","2026-07-26","","iteration2.api.AccountTransferTest","iteration2.api.AccountTransferTest","userCanTransferMoneyBetweenAccounts"
"","16039","Депозит валидной суммы на свой существующий счёт [1] amount = 1.0","","2026-07-26","passed","2026-07-26","","iteration2.api.AccountDepositTest","iteration2.api.AccountDepositTest","userCanDepositExistAccount"
"","29404","testTransferWithFraudCheckVerificationRequired(FraudCheckResponse)","","2026-07-26","passed","2026-07-26","","iteration2.api.TransferWithFraudCheckTest","iteration2.api.TransferWithFraudCheckTest","testTransferWithFraudCheckVerificationRequired"
"","9090","userCanCreateAccountTest()","","2026-07-26","passed","2026-07-26","","iteration1.api.CreateAccountTest","iteration1.api.CreateAccountTest","userCanCreateAccountTest"
"","4269","adminCanCreateUserWithCorrectData()","","2026-07-26","passed","2026-07-26","","iteration1.api.CreateUserTest","iteration1.api.CreateUserTest","adminCanCreateUserWithCorrectData"
"","40300","userCanLoginWithCorrectDataTest()","","2026-07-26","passed","2026-07-26","","iteration1.ui.LoginUserTest","iteration1.ui.LoginUserTest","userCanLoginWithCorrectDataTest"
"","15317","Невозможность изменения имени пользователя на невалидное значение [4] name = ""13470 73374""","","2026-07-26","passed","2026-07-26","","iteration2.api.ChangeNameTest","iteration2.api.ChangeNameTest","userCanNotUpdateInvalidName"
"","32153","Изменение имени на пустое","","2026-07-26","broken","2026-07-26","","iteration2.ui.ChangeNameTest","iteration2.ui.ChangeNameTest","changeToEmptyName"
"","52020","Отсутствие перевода без Amount","","2026-07-26","passed","2026-07-26","","iteration2.ui.NewTransferDepositTest","iteration2.ui.NewTransferDepositTest","userCanNotTransferWithoutAmount"
"","76533","Отсутствие перевода с некорректным Amount [2] transferAmount = -1, message = ""Invalid transfer: insufficient funds or invalid accounts""","","2026-07-26","passed","2026-07-26","","iteration2.ui.RepeatTransferTest","iteration2.ui.RepeatTransferTest","userCanNotRepeatTransferWithInvalidAmount"
"","26412","Изменение введённого имени пользователя на валидное значение [1] newName = ""GSaAY umnYR""","","2026-07-26","broken","2026-07-26","","iteration2.ui.ChangeNameTest","iteration2.ui.ChangeNameTest","userCanUpdateValidName"
"","42652","Депозит валидной суммы на свой существующий счёт [3] amount = 5000.0","","2026-07-26","passed","2026-07-26","","iteration2.ui.AccountDepositTest","iteration2.ui.AccountDepositTest","userCanDepositToExistAccount"
"","16210","Депозит невалидной суммы на свой существующий счёт [3] amount = 5001.0, errorMessage = ""Deposit amount exceeds the 5000 limit""","","2026-07-26","passed","2026-07-26","","iteration2.api.AccountDepositTest","iteration2.api.AccountDepositTest","userCanNotDepositExistAccountWithBadValue"
"","24417","Перевод с чужого аккаунта на свой","","2026-07-26","passed","2026-07-26","","iteration2.api.AccountTransferTest","iteration2.api.AccountTransferTest","userCanNotTransferFromNeSvoyAccount"
"","976","adminCanNotCreateUserWithInvalidData(String, String, String, List) [3] username = ""CNZ%"", password = ""DZOzqg582!%#@"", errorKey = ""username"", errorValue = [Username must contain only letters, digits, dashes, underscores, and dots]","","2026-07-26","passed","2026-07-26","","iteration1.api.CreateUserTest","iteration1.api.CreateUserTest","adminCanNotCreateUserWithInvalidData"
"","94160","Повторный перевод на свой счёт","","2026-07-26","passed","2026-07-26","","iteration2.ui.RepeatTransferTest","iteration2.ui.RepeatTransferTest","userCanRepeatTransferToOwnAccount"
"","34905","Трансфер невалидной суммы на свой существующий счёт [3] transferAmount = 10001.0, message = ""Transfer amount cannot exceed 10000""","","2026-07-26","passed","2026-07-26","","iteration2.ui.NewTransferDepositTest","iteration2.ui.NewTransferDepositTest","userCanNotTransferInvalidAmountBetweenAccounts"
"","59396","Перевод между своими счетами [3] transferAmount = 10000.0","","2026-07-26","passed","2026-07-26","","iteration2.ui.NewTransferDepositTest","iteration2.ui.NewTransferDepositTest","userCanTransferMoneyBetweenAccounts"
"","24776","Трансфер невалидной суммы на свой существующий счёт [1] transferAmount = 0, errorMessage = ""Invalid transfer: insufficient funds or invalid accounts""","","2026-07-26","passed","2026-07-26","","iteration2.api.AccountTransferTest","iteration2.api.AccountTransferTest","userCanNotTransferInvalidAmountBetweenAccounts"
"","43785","Не активность кнопки Send Transfer без подтверждения деталей","","2026-07-26","passed","2026-07-26","","iteration2.ui.RepeatTransferTest","iteration2.ui.RepeatTransferTest","userCanNotRepeatTransferWithoutConfirm"
"","65060","Перевод между своими счетами [1] transferAmount = 1.0","","2026-07-26","passed","2026-07-26","","iteration2.ui.NewTransferDepositTest","iteration2.ui.NewTransferDepositTest","userCanTransferMoneyBetweenAccounts"
"","63747","Депозит валидной суммы на свой существующий счёт [1] amount = 1.0","","2026-07-26","passed","2026-07-26","","iteration2.ui.AccountDepositTest","iteration2.ui.AccountDepositTest","userCanDepositToExistAccount"
"","23071","Ввод имени пользователя на валидное значение [1] newName = ""xFvYC aRtVW""","","2026-07-26","broken","2026-07-26","","iteration2.ui.ChangeNameTest","iteration2.ui.ChangeNameTest","userCanSetValidName"
"","57741","Отсутствие перевода без выбора аккаунта отправителя","","2026-07-26","passed","2026-07-26","","iteration2.ui.NewTransferDepositTest","iteration2.ui.NewTransferDepositTest","userCanNotTransferWithoutSenderAccount"
"","20704","Перевод между своими счетами [2] transferAmount = 9999.0","","2026-07-26","passed","2026-07-26","","iteration2.api.AccountTransferTest","iteration2.api.AccountTransferTest","userCanTransferMoneyBetweenAccounts"
"","67671","Перевод между своими счетами [2] transferAmount = 9999.0","","2026-07-26","passed","2026-07-26","","iteration2.ui.NewTransferDepositTest","iteration2.ui.NewTransferDepositTest","userCanTransferMoneyBetweenAccounts"
"","17807","Изменение имени пользователя на валидное значение [1] name = ""oQjdY PXNFd""","","2026-07-26","passed","2026-07-26","","iteration2.api.ChangeNameTest","iteration2.api.ChangeNameTest","userCanUpdateValidName"
"","12739","adminCanNotCreateUserWithInvalidData(String, String, String, List) [1] username = null, password = ""ZGEpyv220!%#@"", errorKey = ""username"", errorValue = [Username cannot be blank]","","2026-07-26","passed","2026-07-26","","iteration1.api.CreateUserTest","iteration1.api.CreateUserTest","adminCanNotCreateUserWithInvalidData"
"","39871","Ввод имени пользователя на невалидное значение [4] newName = ""40278 98078""","","2026-07-26","passed","2026-07-26","","iteration2.ui.ChangeNameTest","iteration2.ui.ChangeNameTest","userCanNotSetInvalidName"
"","23447","Перевод на чужой счёт","","2026-07-26","passed","2026-07-26","","iteration2.api.AccountTransferTest","iteration2.api.AccountTransferTest","userCanTransferMoneyToOtherAccounts"
"","16124","Депозит невалидной суммы на свой существующий счёт [1] amount = 0, errorMessage = ""Invalid account or amount""","","2026-07-26","passed","2026-07-26","","iteration2.api.AccountDepositTest","iteration2.api.AccountDepositTest","userCanNotDepositExistAccountWithBadValue"
"","1595","adminCanNotCreateUserWithInvalidData(String, String, String, List) [2] username = ""Lw"", password = ""TDAgmm820!%#@"", errorKey = ""username"", errorValue = [Username must be between 3 and 15 characters]","","2026-07-26","passed","2026-07-26","","iteration1.api.CreateUserTest","iteration1.api.CreateUserTest","adminCanNotCreateUserWithInvalidData"
"","57268","Отсутствие перевода без Confirm","","2026-07-26","passed","2026-07-26","","iteration2.ui.NewTransferDepositTest","iteration2.ui.NewTransferDepositTest","userCanNotTransferWithoutConfirm"
"","33112","Депозит невалидной суммы на свой существующий счёт [1] amount = 0, alert = ""❌ Please enter a valid amount.""","","2026-07-26","passed","2026-07-26","","iteration2.ui.AccountDepositTest","iteration2.ui.AccountDepositTest","userCanNotDepositExistAccountWithBadValue"
"","44420","Трансфер невалидной суммы на свой существующий счёт [1] transferAmount = 0, message = ""Invalid transfer: insufficient funds or invalid accounts""","","2026-07-26","passed","2026-07-26","","iteration2.ui.NewTransferDepositTest","iteration2.ui.NewTransferDepositTest","userCanNotTransferInvalidAmountBetweenAccounts"
"","22478","Трансфер невалидной суммы на свой существующий счёт [2] transferAmount = -1, errorMessage = ""Invalid transfer: insufficient funds or invalid accounts""","","2026-07-26","passed","2026-07-26","","iteration2.api.AccountTransferTest","iteration2.api.AccountTransferTest","userCanNotTransferInvalidAmountBetweenAccounts"
"","34077","testTransferWithFraudCheckApproved(FraudCheckResponse)","","2026-07-26","passed","2026-07-26","","iteration2.api.TransferWithFraudCheckTest","iteration2.api.TransferWithFraudCheckTest","testTransferWithFraudCheckApproved"
"","41663","adminCanLoginWithCorrectDataTest()","","2026-07-26","passed","2026-07-26","","iteration1.ui.LoginUserTest","iteration1.ui.LoginUserTest","adminCanLoginWithCorrectDataTest"
"","34528","Ввод имени пользователя на невалидное значение [1] newName = ""дЗГмЬ исжБМ ажЫко""","","2026-07-26","passed","2026-07-26","","iteration2.ui.ChangeNameTest","iteration2.ui.ChangeNameTest","userCanNotSetInvalidName"
"","13183","Невозможность изменения имени пользователя на невалидное значение [1] name = ""нШКЦн ЦЧёщц ЬщЮьМ""","","2026-07-26","passed","2026-07-26","","iteration2.api.ChangeNameTest","iteration2.api.ChangeNameTest","userCanNotUpdateInvalidName"
"","55836","Перевод на чужой счёт","","2026-07-26","passed","2026-07-26","","iteration2.ui.NewTransferDepositTest","iteration2.ui.NewTransferDepositTest","userCanTransferMoneyToOtherAccounts"
"","47511","Изменение имени на то же самое","","2026-07-26","broken","2026-07-26","","iteration2.ui.ChangeNameTest","iteration2.ui.ChangeNameTest","changeTheSameName"
"","70403","Отображение истории транзакций между своими счетами","","2026-07-26","passed","2026-07-26","","iteration2.ui.TransferAgainTest","iteration2.ui.TransferAgainTest","userCanSearchTransactionBetweenOwnTransfers"
"","42084","Отсутствие перевода без Recipient Account Number","","2026-07-26","passed","2026-07-26","","iteration2.ui.NewTransferDepositTest","iteration2.ui.NewTransferDepositTest","userCanNotTransferWithoutRecipientAccountNumber"
"","11515","Невозможность изменения имени пользователя на невалидное значение [2] name = ""hlRbV Uwxoz urMlT""","","2026-07-26","passed","2026-07-26","","iteration2.api.ChangeNameTest","iteration2.api.ChangeNameTest","userCanNotUpdateInvalidName"
"","12675","userCanGenerateAuthTokenTest()","","2026-07-26","passed","2026-07-26","","iteration1.api.LoginUserTest","iteration1.api.LoginUserTest","userCanGenerateAuthTokenTest"
"","32647","Депозит невалидной суммы на свой существующий счёт [3] amount = 5001.0, alert = ""❌ Please deposit less or equal to 5000$.""","","2026-07-26","passed","2026-07-26","","iteration2.ui.AccountDepositTest","iteration2.ui.AccountDepositTest","userCanNotDepositExistAccountWithBadValue"
